index,name,n_PBS,n_Lecanemab,mean_PBS,mean_Lecanemab,median_PBS,median_Lecanemab,log2fc_Lec_over_PBS,t_stat,p_value,p_value_fdr
52,"left Primary somatosensory area, barrel field, layer 1",3,3,70.1816018217959,24.07732750313699,67.13532194305351,23.374339838811824,-1.5434176090677403,-13.443664947661333,0.002073162900200371,0.04249983945410761
53,"left Primary somatosensory area, barrel field, layer 2/3",3,3,82.06269777956788,24.24767150471654,85.36170070537966,23.752821065844774,-1.758880370552729,-12.334841251212893,0.0019678259139460502,0.04249983945410761
45,"left Primary somatosensory area, nose, layer 1",3,3,303.70368927855253,94.44443995857426,312.96294809802055,87.03703290299981,-1.6851266626360626,-7.012459112070429,0.004392574451530984,0.06003185083759012
46,"left Primary somatosensory area, nose, layer 2/3",3,3,404.47011566345947,173.25625381315874,388.4392879085053,164.62426963741416,-1.2231256843923974,-6.416117914023323,0.007647365073224079,0.07838549200054681
55,"left Primary somatosensory area, barrel field, layer 5",3,3,105.346361664911,55.989354735523705,112.67279238099192,60.847935105135264,-0.9119160302822675,-4.616878854598092,0.009926485813996685,0.0803338056675893
73,"left Primary somatosensory area, mouth, layer 1",3,3,24.302234289351457,10.60861781802,24.93182585125175,12.560351659910921,-1.1958522560095939,-4.435082684681135,0.011756166683061847,0.0803338056675893
81,"left Primary somatosensory area, upper limb, layer 2/3",3,3,32.918084527996875,14.917054597717526,30.772710383606043,15.688048430857982,-1.141917688408045,-5.911458921674635,0.019317036560056688,0.11314264270890345
67,"left Primary somatosensory area, lower limb, layer 2/3",3,3,25.72016338741129,12.56226927553562,28.589992144322444,12.18323528877377,-1.0338027080319865,-3.1350271885109806,0.08338491941366417,0.42734771199502886
47,"left Primary somatosensory area, nose, layer 4",3,3,137.26594626373546,185.86009512352504,130.75332837531008,193.8756248323563,0.4372432936575288,2.268114011693036,0.11468663408200619,0.43694969026357267
80,"left Primary somatosensory area, upper limb, layer 1",3,3,174.416424955627,85.90102299741801,174.78990766431141,89.63585008426227,-1.0217886887567633,-2.3809778051971295,0.11723040470486097,0.43694969026357267
69,"left Primary somatosensory area, lower limb, layer 5",3,3,45.8193470138335,29.184297461040448,45.8193470138335,23.34743796883236,-0.6507645590989548,-2.2916405432157867,0.10516165039301709,0.43694969026357267
26,"left Secondary motor area, layer 2/3",3,3,597.6039180564927,471.88158435215513,584.3551519486365,493.0232323966065,-0.3407647368995746,-2.1002716899902527,0.14160819246874481,0.44232460465306966
74,"left Primary somatosensory area, mouth, layer 2/3",3,3,38.68122093821962,24.12511281722964,41.79816057868857,25.714752033868805,-0.6810976439634427,-2.009238777496528,0.16182607487307427,0.44232460465306966
66,"left Primary somatosensory area, lower limb, layer 1",3,3,18.807372791301056,10.946089984355112,18.21031333760896,10.747070166457746,-0.7808827106413221,-1.8416969962746195,0.1535293261614457,0.44232460465306966
27,"left Secondary motor area, layer 5",3,3,1853.607073622422,1468.562331510855,1857.8198169715638,1503.9493756436468,-0.33593095428613295,-1.9626753072138854,0.1339399030113698,0.44232460465306966
75,"left Primary somatosensory area, mouth, layer 4",3,3,7.810415651047975,10.52770051325228,8.920092191634026,11.011405671969277,0.4307191214634371,1.5700103287661613,0.1937237385912653,0.4964170801401173
20,"left Primary motor area, Layer 2/3",3,3,226.12751319268602,178.08174956063286,207.97313853382587,178.5883832720429,-0.34459686552889784,-1.6295499049190343,0.22314907069928244,0.5381830528629753
54,"left Primary somatosensory area, barrel field, layer 4",3,3,44.2333162747349,33.1337247841531,42.45903213311773,31.31817822063786,-0.4168330129295318,-1.4998937731182471,0.25059144708927833,0.5707916294811339
77,"left Primary somatosensory area, mouth, layer 6a",3,3,13.363400350823364,17.39397432760396,12.867661305550886,19.592469224029742,0.38030045797852635,1.3890394484225033,0.2797949673774272,0.6037680874986586
70,"left Primary somatosensory area, lower limb, layer 6a",3,3,11.929441150057707,30.647995149741757,13.38425104640621,19.785414590339617,1.3612662427640005,1.3491556158146207,0.30482173763823656,0.6154799607977507
57,"left Primary somatosensory area, barrel field, layer 6b",3,3,1.178773059015336,2.306295115464788,0.7687650384882626,1.6912830846741778,0.968291139674313,1.1472190238934938,0.3152458335793357,0.6154799607977507
68,"left Primary somatosensory area, lower limb, layer 4",3,3,9.897860596721031,8.553042580862195,10.005446037989739,9.359933390377497,-0.2106790007497397,-0.9408874118687269,0.40257468354631815,0.7502528193363202
7,"left Frontal pole, layer 1",3,3,31.116295682693146,106.57331271322403,26.837805026322837,39.67327699543376,1.7761039880403369,0.947752019367301,0.4426504225793001,0.7561944719063044
19,"left Primary motor area, Layer 1",3,3,79.6309132372631,63.70473058981049,90.75396143548399,52.58168239158961,-0.321928094882833,-0.8619629674437743,0.4373173454217841,0.7561944719063044
49,"left Primary somatosensory area, nose, layer 6a",3,3,114.87080487910275,148.14814111148902,82.55339180726602,134.3892424769447,0.36702834943436347,0.8242554124327129,0.46437688183746123,0.7615780862134365
