index,name,n_PBS,n_Lecanemab,mean_PBS,mean_Lecanemab,median_PBS,median_Lecanemab,log2fc_Lec_over_PBS,t_stat,p_value,p_value_fdr
94,"left Primary somatosensory area, unassigned, layer 1",3,3,20.472005554257844,5.822313506256819,18.87556475415517,5.634496941538857,-1.8139880142127351,-4.066031074112957,0.05387127037832683,0.27887116705175224
137,"left Primary auditory area, layer 1",3,3,424.873211738474,217.77420903178063,371.49718011303753,243.3947042119901,-0.9641992785689243,-2.6810314651904936,0.06917515325616734,0.3068770885753202
169,"left Anterolateral visual area, layer 6a",3,3,362.9417210610979,122.25405341005403,320.9168902013918,57.30658753596283,-1.5698556083231219,-2.471063302741119,0.06963824651655799,0.3068770885753202
188,"left Primary visual area, layer 4",3,3,1283.054831659598,558.7907451374638,1367.0643742087382,610.9784912664752,-1.199202793963101,-2.9370896190692184,0.06863328235755707,0.3068770885753202
140,"left Primary auditory area, layer 5",3,3,623.9806836859142,461.74570592757647,609.2320493442471,473.0908092673204,-0.4344028241449626,-3.007362335602884,0.07119548454947429,0.3068770885753202
116,"left Visceral area, layer 2/3",3,3,108.65679661190059,39.268947547458815,121.23810990380488,38.88769562952232,-1.4683175818454244,-3.1836869998630033,0.08482147038097809,0.31184364110653706
97,"left Primary somatosensory area, unassigned, layer 5",3,3,37.777886834036615,23.810710363706175,37.51184537745889,23.145606722261867,-0.6659313422180243,-3.0361533928227615,0.08454241569621748,0.31184364110653706
67,"left Primary somatosensory area, lower limb, layer 2/3",3,3,129.90120054386537,63.44648110774056,144.39543976244403,61.53214762604149,-1.0338027080791055,-3.13502718851098,0.0833849194136642,0.31184364110653706
165,"left Anterolateral visual area, layer 1",3,3,369.39038453012523,112.06225148666721,361.08947701259433,87.1595289340745,-1.7208459287939608,-2.9440479384362273,0.07717238918815723,0.31184364110653706
126,"left Dorsal auditory area, layer 5",3,3,358.53267834541225,211.80222279479872,336.84208926401726,202.8708037612831,-0.7593868888712136,-2.3064671748456305,0.0823897845257104,0.31184364110653706
69,"left Primary somatosensory area, lower limb, layer 5",3,3,180.71941587671998,115.10790820173247,180.71941587672,92.08632656138599,-0.6507645591123518,-2.2916405432157863,0.10516165039301709,0.37557732283220385
80,"left Primary somatosensory area, upper limb, layer 1",3,3,306.2043949307049,150.80730371319513,306.86007885989267,157.36414300507317,-1.021788688760432,-2.380977805197129,0.11723040470486099,0.37595893271616815
146,"left Posterior auditory area, layer 4",3,3,181.69111645748663,103.4241739834924,184.48636440298645,100.62892603799261,-0.8129144473934956,-2.3172964880866296,0.11734602045339573,0.37595893271616815
190,"left Primary visual area, layer 6a",3,3,153.91255358243612,72.35205510285459,133.1935559848005,80.90275252410105,-1.0890050060481782,-2.1814055057823705,0.12192427112988803,0.37595893271616815
47,"left Primary somatosensory area, nose, layer 4",3,3,369.2100212035695,499.9157586369499,351.6927574238381,521.4754679043116,0.4372432936592547,2.2681140116930343,0.1146866340820063,0.37595893271616815
138,"left Primary auditory area, layer 2/3",3,3,604.9863827027134,448.0680396891971,646.579196513525,487.7702710540627,-0.43318484598826806,-1.947691506025318,0.12331452993090315,0.37595893271616815
125,"left Dorsal auditory area, layer 4",3,3,120.98057368703259,86.5966211654549,106.97229673379724,91.69054005754049,-0.4823927670758735,-2.0527719874282044,0.12041861900498398,0.37595893271616815
27,"left Secondary motor area, layer 5",3,3,1204.15976765496,954.0229431920889,1206.8964943996305,977.0114478473199,-0.3359309542860226,-1.9626753072138832,0.13393990301137013,0.3986306637243158
26,"left Secondary motor area, layer 2/3",3,3,597.6039180564927,471.88158435215513,584.3551519486365,493.0232323966065,-0.3407647368995746,-2.1002716899902527,0.14160819246874481,0.402301287596888
186,"left Primary visual area, layer 1",3,3,21272.726262327018,11469.696424915637,19181.817270730775,9954.544981729952,-0.891177730318771,-1.9529455961009827,0.14161005323410455,0.402301287596888
66,"left Primary somatosensory area, lower limb, layer 1",3,3,33.83685639887786,19.69340848611939,32.76267048145317,19.335346513644495,-0.7808827106657917,-1.8416969962746192,0.15352932616144582,0.42647035044846066
115,"left Visceral area, layer 1",3,3,41.86470587076789,17.28359416683078,34.56718833366156,18.435833777952833,-1.2763312283982404,-2.0808194840395364,0.1627686837828663,0.43137781624821014
