index,name,n_PBS,n_Lecanemab,mean_PBS,mean_Lecanemab,median_PBS,median_Lecanemab,log2fc_Lec_over_PBS,t_stat,p_value,p_value_fdr
52,"left Primary somatosensory area, barrel field, layer 1",5,4,93.53250873846356,25.571176289827974,89.27943336929629,23.462213296852468,-1.8709493571855798,-4.858897873014347,0.002765913389320592,0.09957288201554132
45,"left Primary somatosensory area, nose, layer 1",5,4,452.59257109559894,140.74073405591457,375.9259080704034,127.77777170865929,-1.6851729614807187,-3.5046389815744785,0.01828135773753446,0.1939311694424636
25,"left Secondary motor area, layer 1",5,5,1047.4051610113565,387.5449932426747,951.4932824913067,468.54477757586164,-1.4343838992920523,-2.5795561505702573,0.045832317369956195,0.1939311694424636
46,"left Primary somatosensory area, nose, layer 2/3",5,3,342.93639989636614,35.14450700124572,292.2543213787802,24.046241632431283,-3.2865699202577394,-2.721091019983444,0.0484827923606159,0.1939311694424636
55,"left Primary somatosensory area, barrel field, layer 5",5,4,40.904619492729715,1.4460060623843933,41.41361362668902,1.041124364916763,-4.822118273766904,-3.1783045345042544,0.0332570015991662,0.1939311694424636
66,"left Primary somatosensory area, lower limb, layer 1",5,4,32.897975898434545,15.896707954552083,31.94268077252719,14.627956615456377,-1.0492707934110561,-3.2545381168250476,0.028586683616024632,0.1939311694424636
53,"left Primary somatosensory area, barrel field, layer 2/3",5,3,59.62947788404782,3.6289032183929515,73.11415234330345,3.0928152429485385,-4.038420217940458,-3.3989695527345356,0.02593753506716409,0.1939311694424636
80,"left Primary somatosensory area, upper limb, layer 1",5,4,264.4257577485737,92.71708243090877,237.535002723295,98.03921102966186,-1.5119556425445193,-2.8955517512899136,0.03416833863206258,0.1939311694424636
81,"left Primary somatosensory area, upper limb, layer 2/3",5,4,20.092769721060414,2.8660857710221315,21.721913211957208,2.2124170864030486,-2.809522758308748,-2.8635277157954397,0.03968480755466436,0.1939311694424636
54,"left Primary somatosensory area, barrel field, layer 4",5,3,18.493817494716588,1.8155465635152384,15.473408211777599,0.7427235941653249,-3.348567219269109,-2.354567279282126,0.07524475153640589,0.22573425460921767
73,"left Primary somatosensory area, mouth, layer 1",5,5,29.691538059217997,14.411350851897794,25.687335725532108,12.9381065970511,-1.042846255372557,-2.1285936149441156,0.06609062299514812,0.22573425460921767
19,"left Primary motor area, Layer 1",5,4,173.16563672230234,95.30429933475617,164.5705540236771,85.95082698625225,-0.8615394645724183,-2.0964851612339594,0.07458428447018246,0.22573425460921767
67,"left Primary somatosensory area, lower limb, layer 2/3",5,4,21.734891755172406,1.4213774503569396,15.919427443997725,0.9746588231019016,-3.934651287860511,-2.2002337472023807,0.09172993309015477,0.24108220931479926
74,"left Primary somatosensory area, mouth, layer 2/3",5,3,32.09201053826827,8.135212461623949,46.28655366096385,7.013114191055129,-1.9799622466310702,-2.077903301661165,0.09375419251131083,0.24108220931479926
76,"left Primary somatosensory area, mouth, layer 5",4,4,6.571764306869648,0.8333376889931016,5.632940834459699,0.08438862673347863,-2.979307603335203,-2.1231110675622156,0.11046077566799156,0.2651058616031797
70,"left Primary somatosensory area, lower limb, layer 6a",4,3,5.237315626854604,0.9698732642323341,4.073467709775803,0.5819239585394005,-2.432959406064062,-2.028489960453326,0.12442213685561139,0.27994980792512564
69,"left Primary somatosensory area, lower limb, layer 5",5,3,17.04362971724762,2.334743796883236,11.965561959026584,1.4592148730520225,-2.867896463459377,-1.786163737108761,0.145756649255692,0.30866113960028896
27,"left Secondary motor area, layer 5",5,4,701.6745322330696,260.97945047933877,533.3333080013605,194.6287427303543,-1.4268657862679812,-1.4988576477522337,0.1825345918581224,0.31313974365752445
47,"left Primary somatosensory area, nose, layer 4",5,2,100.39450960311163,24.046589126493807,42.08153097136416,24.046589126493807,-2.061776197541064,-1.4428907167684772,0.20875982910501628,0.31313974365752445
48,"left Primary somatosensory area, nose, layer 5",4,2,136.21012486244877,15.009380150132095,104.31519204341808,15.009380150132095,-3.1818976430228605,-1.6223510327549515,0.1976270625276955,0.31313974365752445
56,"left Primary somatosensory area, barrel field, layer 6a",5,2,13.139403129201028,0.5783187997007495,3.7012403180847966,0.5783187997007495,-4.505890927345121,-1.5349827154747613,0.19955301836492492,0.31313974365752445
68,"left Primary somatosensory area, lower limb, layer 4",5,2,5.615960034226498,1.2910252952244823,4.8413448570918085,1.2910252952244823,-2.1210154001007777,-1.587662123519997,0.17778299159185063,0.31313974365752445
