index,name,n_PBS,n_Lecanemab,mean_PBS,mean_Lecanemab,median_PBS,median_Lecanemab,log2fc_Lec_over_PBS,t_stat,p_value,p_value_fdr
10,"left Frontal pole, layer 6a",2,1,0.31764937939330584,0.9529481381799175,0.31764937939330584,0.9529481381799175,1.5849624976932997,,,
49,"left Primary somatosensory area, nose, layer 6a",4,1,75.5893203917767,23.378140327353616,55.32826544140356,23.378140327353616,-1.6930222465359839,,,
50,"left Primary somatosensory area, nose, layer 6b",3,1,4.680186985191346,1.5600623283971153,1.5600623283971153,1.5600623283971153,-1.5849625001046446,,,
57,"left Primary somatosensory area, barrel field, layer 6b",3,0,19.393938472776746,,7.933883920681396,,,,,
71,"left Primary somatosensory area, lower limb, layer 6b",4,1,3.4029880874229415,1.7014940437114707,2.977614576495074,1.7014940437114707,-0.9999999995760506,,,
89,"left Primary somatosensory area, trunk, layer 4",5,1,2.475977009084899,0.1179036670992809,2.358073341985618,0.1179036670992809,-4.392317411125219,,,
91,"left Primary somatosensory area, trunk, layer 6a",3,0,2.026688863982674,,2.432026636779209,,,,,
92,"left Primary somatosensory area, trunk, layer 6b",3,0,0.5058456551030602,,0.3035073930618361,,,,,
98,"left Primary somatosensory area, unassigned, layer 6a",4,1,5.792469514146405,0.39948065614802797,2.197143608814154,0.39948065614802797,-3.8579809917652095,,,
99,"left Primary somatosensory area, unassigned, layer 6b",1,0,12.55886910521258,,12.55886910521258,,,,,
113,"left Gustatory areas, layer 6b",0,1,,4.556920607058577,,4.556920607058577,,,,
120,"left Visceral area, layer 6b",0,1,,0.949329490924458,,0.949329490924458,,,,
125,"left Dorsal auditory area, layer 4",4,1,37.24928189837583,7.640878338128374,22.922635014385122,7.640878338128374,-2.2854022187121665,,,
126,"left Dorsal auditory area, layer 5",3,1,111.00477941655113,22.966506086182992,91.86602434473197,22.966506086182992,-2.273018494356595,,,
128,"left Dorsal auditory area, layer 6b",1,0,9.073723576582694,,9.073723576582694,,,,,
139,"left Primary auditory area, layer 4",5,1,100.79999521225713,35.99999829009183,135.99999354034694,35.99999829009183,-1.4854268271444795,,,
140,"left Primary auditory area, layer 5",5,1,194.0012671096206,17.017655009615844,245.05423213846814,17.017655009615844,-3.510961919200039,,,
141,"left Primary auditory area, layer 6a",5,0,76.05118468757978,,43.875683473603715,,,,,
142,"left Primary auditory area, layer 6b",1,2,44.8598109533855,14.953270317795166,44.8598109533855,14.953270317795166,-1.584962500656836,,,
146,"left Posterior auditory area, layer 4",5,1,62.05450439009544,16.771487672998767,50.31446301899631,16.771487672998767,-1.8875252706788155,,,
148,"left Posterior auditory area, layer 6a",2,1,42.226485518341896,7.677542821516708,42.226485518341896,7.677542821516708,-2.459431618483552,,,
149,"left Posterior auditory area, layer 6b",2,0,2.892611650001353,,2.892611650001353,,,,,
153,"left Ventral auditory area, layer 4",5,1,2.4517742194439367,0.31035116701821985,1.7069314186002091,0.31035116701821985,-2.9818526492295803,,,
155,"left Ventral auditory area, layer 6a",5,1,2.172043880724125,0.3620073134540209,1.0860219403620626,0.3620073134540209,-2.584962497400102,,,
156,"left Ventral auditory area, layer 6b",0,1,,0.34582629231056966,,0.34582629231056966,,,,
167,"left Anterolateral visual area, layer 4",5,1,9.492134380608482,1.4382021788800732,10.78651634160055,1.4382021788800732,-2.7224660236199556,,,
168,"left Anterolateral visual area, layer 5",5,0,16.40730334950664,,10.794278519412261,,,,,
169,"left Anterolateral visual area, layer 6a",3,1,95.5109792266047,11.461317507192565,45.84527002877026,11.461317507192565,-3.0588936889427982,,,
170,"left Anterolateral visual area, layer 6b",1,1,11.412267646248807,11.412267646248807,11.412267646248807,11.412267646248807,0.0,,,
175,"left Anteromedial visual area, layer 5",5,1,15.383476822759453,8.875082782361224,21.300198677666934,8.875082782361224,-0.7935491224638,,,
176,"left Anteromedial visual area, layer 6a",5,1,3.555682830504787,2.867486153632893,1.1469944614531573,2.867486153632893,-0.3103401205147719,,,
177,"left Anteromedial visual area, layer 6b",2,0,0.5160402266289934,,0.5160402266289934,,,,,
184,"left Lateral visual area, layer 6b",1,2,0.5733259802694924,0.47777165022457707,0.5733259802694924,0.47777165022457707,-0.2630344053305215,,,
198,"left Posterolateral visual area, layer 6b",1,0,7.034512745676331,,7.034512745676331,,,,,
