index,name,n_PBS,n_Lecanemab,mean_PBS,mean_Lecanemab,median_PBS,median_Lecanemab,log2fc_Lec_over_PBS,t_stat,p_value,p_value_fdr
355,"left Rostrolateral area, layer 2/3",3,3,981.342955126002,290.05210496335036,1015.1823673717263,268.2981970910991,-1.758445321573154,-7.755263867016959,0.010004754978658062,0.41199058458286425
55,"left Primary somatosensory area, barrel field, layer 5",3,3,753.8826011950417,400.6725977068816,806.3122110878155,435.4417074252474,-0.9119160302926528,-4.616878854598089,0.009926485813996709,0.41199058458286425
90,"left Primary somatosensory area, trunk, layer 5",3,3,602.5618036211583,379.6706035355888,589.3394442940482,408.00423066511036,-0.6663609225845352,-5.466244444422539,0.008338514206043616,0.41199058458286425
10210,"right Laterointermediate area, layer 5",3,3,520.4346054944926,174.97370357142427,511.46159505493245,201.89273489010492,-1.5725787762598507,-4.730072399621425,0.009411006590076793,0.41199058458286425
46,"left Primary somatosensory area, nose, layer 2/3",3,3,682.9331447372488,292.53691108409583,655.8656725372967,277.9621183610448,-1.2231256843943388,-6.416117914023328,0.007647365073224078,0.41199058458286425
10166,"right Anterolateral visual area, layer 2/3",3,3,790.9960705605541,279.3730802405362,858.3148850763461,302.9346653210633,-1.5014775152147346,-4.445660892363337,0.01209899770952117,0.4166772107707838
73,"left Primary somatosensory area, mouth, layer 1",3,3,659.0896650825202,287.71142115648877,676.1645268722228,340.64349270456677,-1.1958522560833964,-4.4350826846811335,0.011756166683061849,0.4166772107707838
189,"left Primary visual area, layer 5",3,3,686.246453035549,233.1863729651458,663.4860888234813,242.2046304831349,-1.5572433051195311,-5.337412323373617,0.013136351085353194,0.4166772107707838
208,"left Laterointermediate area, layer 2/3",3,3,1214.8305259424299,527.9403687506821,1141.0324098805065,579.0313721781675,-1.2023081752915705,-4.304986805137163,0.01293753449506616,0.4166772107707838
359,"left Rostrolateral area, layer 6b",3,3,344.4563883754772,114.81879612515907,344.4563883754772,137.78255535019088,-1.5849625007127794,-4.999999999999999,0.013172093069677045,0.4166772107707838
10106,"right Supplemental somatosensory area, layer 6b",3,3,145.63106104406094,22.653720606853923,155.33979844699834,19.417474805874793,-2.6844981742182923,-8.101627221513198,0.011341293500134337,0.4166772107707838
10356,"right Rostrolateral area, layer 4",3,3,739.0932069822107,273.7382248082263,684.3455620205656,273.7382248082263,-1.4329594072727876,-4.195719355927607,0.015285016973360007,0.43110537577306485
217,"left Postrhinal area, layer 5",3,3,526.70616627114,206.1777427179791,540.5668548572226,192.31705413189647,-1.353109750131384,-6.35292608262687,0.016249193695328047,0.43110537577306485
166,"left Anterolateral visual area, layer 2/3",3,3,1040.5687502410494,334.5880225855464,1063.9899118220376,260.9786576167262,-1.6369145803529526,-5.669667217199842,0.016012029001508086,0.43110537577306485
10187,"right Primary visual area, layer 2/3",3,3,682.9892958514946,206.66342773446877,745.9883084995826,222.9965050876768,-1.724579863732141,-5.256021402009458,0.016353839333857045,0.43110537577306485
187,"left Primary visual area, layer 2/3",3,3,932.2621544633203,341.09591703003457,975.2742495726795,330.09282293229154,-1.4505582156274257,-5.345115895171695,0.014210719104500426,0.43110537577306485
10354,"right Rostrolateral area, layer 1",3,3,777.6141015041936,286.69610813033404,801.1781651861388,270.9867323423705,-1.4395320611964153,-4.051273272201028,0.015627388263085594,0.43110537577306485
144,"left Posterior auditory area, layer 1",3,3,587.8570493263827,323.32137712951044,599.6141903129103,317.44280663624664,-0.8624964762480573,-4.233243907726189,0.016893851086101693,0.4333044508300137
11111,"right anterior commissure, olfactory limb",3,3,90.22844121732868,34.164167062872025,97.23647548663577,39.42019276485234,-1.4010983082947313,-4.314879119764749,0.01764994199096273,0.4394232409395099
183,"left Lateral visual area, layer 6a",3,3,434.65135273277195,180.29982039285355,453.96919063200625,173.86054109310876,-1.2694606749885444,-3.9499999999999997,0.019076193695770707,0.4394232409395099
81,"left Primary somatosensory area, upper limb, layer 2/3",3,3,669.1367170784926,303.22386873719876,625.5269921365134,318.8961136382225,-1.1419176884583313,-5.911458921674636,0.019317036560056684,0.4394232409395099
10231,"right Anterior cingulate area, dorsal part, layer 6b",3,2,133.66749573968983,441.10273594097646,80.2004974438139,441.10273594097646,1.7224660244635688,4.6,0.019447603919346065,0.4394232409395099
207,"left Laterointermediate area, layer 1",3,3,1062.2035757684014,276.7084945279029,990.7949320192652,294.5606554651869,-1.9406214529172128,-5.014265364224069,0.019058959149319814,0.4394232409395099
10505,"right Entorhinal area, lateral part, layer 6a",3,3,150.99875367057106,45.68029522807192,171.3011071052697,45.68029522807192,-1.724892761843603,-4.400536605622996,0.021795541591530444,0.4810225341944742
87,"left Primary somatosensory area, trunk, layer 1",3,3,814.7468805398122,286.79090195001385,870.1496684165194,254.20102672842137,-1.5063526660215303,-3.8780847782478847,0.023284378643820495,0.5022017121133102
10087,"right Primary somatosensory area, trunk, layer 1",3,3,992.3998508487448,186.07497203413968,861.820923105489,146.9012937111629,-2.415037499272544,-4.645516949982929,0.024791667837751642,0.5228287284005847
10189,"right Primary visual area, layer 5",3,3,412.784044609437,187.70720863093027,458.74439088749085,145.6126858715912,-1.136903151268961,-3.458764711379764,0.026138230716443497,0.5277698074447846
10274,"right Orbital area, ventrolateral part, layer 2/3",3,3,184.6986617153028,95.533790542398,187.24622946310006,106.99784540748574,-0.9510903995117631,-5.696519211398117,0.026085985493434376,0.5277698074447846
10350,"right Anterior area, layer 5",3,3,467.7703194517041,193.49535302620689,495.9492543584332,163.43782245902912,-1.2735014048804911,-3.838120364664954,0.02767930310293773,0.5360746662181205
95,"left Primary somatosensory area, unassigned, layer 2/3",3,3,767.8790376892524,312.39173449300296,695.323538065071,302.3145817674222,-1.297522782216345,-4.948246055124156,0.02716596241533567,0.5360746662181205
10211,"right Laterointermediate area, layer 6a",3,3,463.76809391422677,177.07509040361387,480.6323882383805,151.7786489173833,-1.3890422907408628,-3.564168444854523,0.02954490420718605,0.5607622818523912
180,"left Lateral visual area, layer 2/3",3,3,1234.9828233831695,369.6095546684396,1354.497290162186,358.5434003370492,-1.7404170193524002,-4.90361647617904,0.03153920947393456,0.5649216563022333
211,"left Laterointermediate area, layer 6a",3,3,384.8365830284335,125.49019011796742,401.56860837749576,100.39215209437394,-1.616671360440747,-3.304611103511963,0.030379597370249485,0.5649216563022333
10201,"right posteromedial visual area, layer 2/3",3,3,361.62045190710586,127.36317803017563,327.5053149347374,156.92963007289498,-1.5055280332194134,-3.4032157923437127,0.03154989229085181,0.5649216563022333
181,"left Lateral visual area, layer 4",3,3,977.9791528977363,412.759262249615,1048.6316392287517,323.5140163578064,-1.2445031229401762,-3.3971251876343227,0.03270005366476017,0.5746731653306927
10168,"right Anterolateral visual area, layer 5",3,3,735.4057309467821,242.94653611634763,699.2920566592169,137.88857455252165,-1.597901556424678,-4.192627457812106,0.033863131772836785,0.5842929464076747
88,"left Primary somatosensory area, trunk, layer 2/3",3,3,656.458547539955,241.85314909366764,598.3509727577102,235.57124911720874,-1.4405725913822138,-3.3882372319701455,0.035783049808227316,0.5854847287587538
10347,"right Anterior area, layer 1",3,3,942.1573288820288,366.8577209806129,933.8196534051966,500.2605286099268,-1.3607473437754893,-3.7792856467856466,0.035396143730316576,0.5854847287587538
10074,"right Primary somatosensory area, mouth, layer 2/3",3,3,437.0618717953668,333.4653141877163,432.1710471872803,316.125117849955,-0.39030082095631197,-3.1980883985081148,0.03474463801608203,0.5854847287587538
337,"left Retrosplenial area, ventral part, layer 6a",3,3,114.41770146500305,216.6848505620412,127.58079986363173,197.44647597943006,0.9212880239800083,3.4683542397043983,0.03663092877998618,0.5891991764780828
102,"left Supplemental somatosensory area, layer 2/3",3,3,492.31484134335005,231.5495939398963,499.7741571212796,235.9008614770219,-1.0882600047267856,-4.742081134102812,0.038907269773318015,0.6052950658176851
101,"left Supplemental somatosensory area, layer 1",3,3,470.0854477576095,166.66665875042517,423.0769029818485,168.26922277687154,-1.4959574946568241,-4.707739188924441,0.0386761793292107,0.6052950658176851
361,"left Temporal association areas, layer 1",3,3,477.4816665837334,178.27644470358712,411.40718008520105,149.6026109400731,-1.421329245141497,-3.1900906641081037,0.03971028055566153,0.6078234878600451
214,"left Postrhinal area, layer 1",3,3,357.0655172229943,146.55674214376631,327.754168794241,119.91006175399062,-1.2847294769273094,-3.4412940507653533,0.04367035778837816,0.6392747437572859
10822,"right Substantia nigra, reticular part",3,2,10.33403927099215,137.571897795083,10.33403927099215,137.571897795083,3.734709620096719,9.92052100995935,0.043492824042801914,0.6392747437572859
363,"left Temporal association areas, layer 4",3,3,420.4348206333256,198.47938232943798,416.1664468197893,179.27170016852463,-1.0828930083445076,-3.278946637821044,0.04378594135323876,0.6392747437572859
357,"left Rostrolateral area, layer 5",3,3,1174.2365364772074,279.1891065750003,1248.139535276472,270.9776622639709,-2.0724084955241113,-4.211037380610095,0.0470989714074824,0.6772261191772848
10207,"right Laterointermediate area, layer 1",3,3,1223.8972059662728,518.1462623798819,1286.4320997017758,428.81069990059194,-1.240051087831349,-3.091508896769588,0.04787090882728017,0.6780521265237147
374,left Ectorhinal area/Layer 1,3,3,794.044627297311,244.51532967567985,778.9199677297431,310.05552113514045,-1.699295176196068,-3.3827938164088898,0.04898561891214797,0.6836375345239474
11042,right Lobules IV-V,3,3,67.61659510630996,107.55388227436437,57.23685462946413,104.3905327957066,0.6696103263565187,2.6809698028928355,0.057024454097716316,0.70432651855575
10090,"right Primary somatosensory area, trunk, layer 5",3,3,482.74843754388166,224.40259401453875,480.8627014597259,231.9455383511619,-1.105182236688616,-3.6973051740275302,0.051218645457784505,0.70432651855575
94,"left Primary somatosensory area, unassigned, layer 1",3,3,873.8569045042965,248.5281104553504,805.7121000246036,240.51107463421005,-1.813988014385897,-4.066031074112957,0.05387127037832683,0.70432651855575
10068,"right Primary somatosensory area, lower limb, layer 4",3,3,510.9633801159036,251.8144887652539,476.73616805072345,278.7072982450383,-1.0208586048947588,-2.6692547153791595,0.057380286520712774,0.70432651855575
356,"left Rostrolateral area, layer 4",3,3,872.0459453801259,258.88864003472486,981.0516885526415,272.51435793128934,-1.7520724865524966,-3.7941711344055635,0.0571307158861146,0.70432651855575
11188,right arbor vitae,3,3,31.065345154354038,53.3785342435495,33.469783633793206,57.41799088900731,0.7809536065241302,2.9487819560341575,0.05788985084019863,0.70432651855575
10167,"right Anterolateral visual area, layer 4",3,3,800.320090038057,326.53059673552724,883.5533794020148,268.9075502527871,-1.293358942687976,-3.245114671436008,0.05491242344154119,0.70432651855575
168,"left Anterolateral visual area, layer 5",3,3,1041.6090400395067,337.376512968771,884.3850339958075,265.31551019874223,-1.626382428098246,-3.317127151598422,0.05577423341035044,0.70432651855575
210,"left Laterointermediate area, layer 5",3,3,847.2045788276787,374.0318087377518,838.1917641592992,270.38444005138683,-1.1795494203285581,-3.039968456182577,0.05673205055754487,0.70432651855575
179,"left Lateral visual area, layer 1",3,3,833.2210603118898,290.90907709165117,754.2087183857624,312.4578976169587,-1.5181309922397197,-3.9250580990707737,0.05467895392293654,0.70432651855575
576,left Fundus of striatum,2,3,53.22533736201025,98.73685771503351,53.22533736201025,92.56580410784392,0.8914755432093372,2.9611251180481237,0.06510855247389101,0.7120685093843018
10508,"right Entorhinal area, medial part, dorsal zone, layer 1",3,3,203.89322732141113,129.50698428289107,189.44410097579933,128.43667862766057,-0.6547839502146633,-2.69560114136919,0.06856427919233657,0.7120685093843018
10363,"right Temporal association areas, layer 4",3,3,448.8977742696822,196.65997729909887,436.0721235762627,198.79758574800212,-1.1906835616049878,-3.511842548691852,0.06580422360962511,0.7120685093843018
